Date,Close,High,Low,Open,Volume,EMA_10,EMA_50,RSI,MACD,Signal_Line
2018-03-05,22.22333335876465,22.51666641235352,21.952667236328125,22.159332275390625,57357000,22.565867245767578,22.300727757770495,60.84707748896289,0.07858455999425473,0.10403920634799918
2018-03-06,21.8799991607666,22.42466735839844,21.802000045776367,22.25,64285500,22.44116395758558,22.284228597103677,52.89392327904536,0.018502926292743638,0.08693195033694807
2018-03-07,22.15333366394043,22.166667938232425,21.44933319091797,21.69599914550781,75109500,22.388831176922825,22.279095462469826,56.1522392730133,-0.006975976511302662,0.06815036496729793
2018-03-08,21.940000534057617,22.21999931335449,21.751333236694336,22.19066619873047,53493000,22.307225605492786,22.265797622139935,46.57854992629803,-0.04387660899502421,0.0457449701748335
2018-03-09,21.81133270263672,21.89933204650879,21.4913330078125,21.606666564941406,82602000,22.217063259518955,22.24797546843393,44.31228091998641,-0.08255144311704044,0.020085687516458714
2018-03-12,23.03400039672852,23.1473331451416,21.76666641235352,21.90733337402344,123960000,22.365597284466148,22.278799975425873,55.91669624568216,-0.01437673706723075,0.013193202599720823
2018-03-13,22.78933334350586,23.1473331451416,21.76666641235352,21.90733337402344,89487000,22.44264020429155,22.298820891821165,54.593376993459,0.019682731940555698,0.014491108467887799
2018-03-14,21.775333404541016,22.65399932861328,21.595333099365234,22.450666427612305,119511000,22.321311695246,22.278291970751358,39.74817606120486,-0.034745687551289706,0.004643749264052298
2018-03-15,21.706666946411133,22.190000534057617,21.406667709350582,21.958667755126957,98472000,22.209558104548748,22.25587530313017,35.37867654733992,-0.08247074008031774,-0.01277914860482171
2018-03-16,21.42333221435547,21.82666778564453,21.271333694458008,21.52866744995117,91759500,22.066607942695423,22.223226554550774,29.810826080161135,-0.1415245263558731,-0.03852822415503199
2018-03-19,20.90399932861328,21.38333320617676,20.64466667175293,21.100000381469727,112264500,21.855224558316852,22.171492153533617,29.363783173131097,-0.22760718709984928,-0.07634401674399545
2018-03-20,20.703332901000977,21.083332061767575,20.583999633789062,20.9913330078125,71464500,21.64578971153215,22.11391728088528,31.04816368628377,-0.30846463134297863,-0.1227681396637921
2018-03-21,21.101999282836918,21.496000289916992,20.679332733154297,20.683332443237305,89376000,21.54691872449665,22.074234222138283,40.95704408637973,-0.3364967679529016,-0.165513865321614
2018-03-22,20.606666564941406,21.25466728210449,20.545333862304688,20.926000595092773,74097000,21.375963786395694,22.016682549307035,34.298827174795434,-0.3941382682292307,-0.21123874590313735
2018-03-23,20.1026668548584,20.75,20.030000686645508,20.75,99823500,21.144455253388912,21.94162311030905,32.05867013668359,-0.47501248870044677,-0.26399349446259923
2018-03-26,20.27866744995117,20.506000518798828,19.423999786376957,20.48933219909668,125628000,20.987039289127505,21.876409162844034,36.05760304608754,-0.5189223007009787,-0.31497925571027513
2018-03-27,18.61199951171875,20.284666061401367,18.478666305541992,20.26666641235352,208080000,20.555213875053184,21.748393098094024,25.186852451313342,-0.680364498330178,-0.38805630423425574
2018-03-28,17.185333251953125,17.91200065612793,16.80666732788086,17.6386661529541,315021000,19.94250830721681,21.56944957471595,21.526676332857207,-0.9129052437095098,-0.4930260921293066
2018-03-29,17.742000579833984,18.06399917602539,16.547332763671875,17.099332809448242,227560500,19.542415993147202,21.41935353570097,26.8190937040131,-1.0402852973386132,-0.6024779331711679
2018-04-02,16.832000732421875,17.35533332824707,16.305999755859375,17.083999633789062,241710000,19.04961321846987,21.239457347337087,13.365370835552838,-1.2008219619716307,-0.7221467389312606
2018-04-03,17.8353328704834,18.22333335876465,16.965999603271484,17.988000869750977,282666000,18.82883497338142,21.105962269813414,23.14419700381518,-1.2328760789530229,-0.8242926069356131
2018-04-04,19.12933349609375,19.224666595458984,16.799999237060547,16.851999282836914,298450500,18.88347106842002,21.028447415942054,36.078570447993414,-1.1407147123917163,-0.8875770280268338
2018-04-05,20.381332397460938,20.417333602905277,19.21333312988281,19.28933334350586,286816500,19.155809491882007,21.003070356393778,43.79912084672002,-0.955634359422465,-0.90118849430596
2018-04-06,19.953332901000977,20.618667602539062,19.700000762939453,20.06666755676269,202804500,19.300813748085456,20.96190418167249,43.214133706139236,-0.8338803747975234,-0.8877268704042727
2018-04-09,19.310667037963867,20.63333320617676,19.28066635131836,20.024667739868164,153747000,19.302605255336076,20.897149783879996,42.72760781551134,-0.7802529585410802,-0.8662320880316343
2018-04-10,20.31333351135254,20.47333335876465,19.57866668701172,19.93133354187012,164847000,19.48637402915725,20.874255028094606,48.34136885902025,-0.6493606150665272,-0.8228577934386129
2018-04-11,20.062000274658203,20.59866714477539,19.977333068847656,20.04933357238769,112243500,19.59103334652106,20.842401900508865,45.52084871882368,-0.5594588877493578,-0.7701780123007619
2018-04-12,19.60533332824707,20.26333236694336,19.57866668701172,20.15466690063477,114132000,19.593633343198512,20.793889407478993,45.67296604999274,-0.5190767337216968,-0.7199577565849489
2018-04-13,20.022666931152344,20.26333236694336,19.73200035095215,20.239999771118164,109908000,19.671639450099207,20.763645388799517,49.65168961635949,-0.44823132012101397,-0.665612469292162
2018-04-16,19.41399955749512,19.977333068847656,19.267332077026367,19.933332443237305,95077500,19.624795833262098,20.710718101297385,46.37202263529441,-0.43617226724844826,-0.6197244288834194
2018-04-17,19.179332733154297,19.47800064086914,18.833999633789062,19.257999420166016,105000000,19.543802542333406,20.650663773134912,52.70553816420058,-0.4404735278541274,-0.583874248677561
2018-04-18,19.55666732788086,20.016000747680664,19.21066665649414,19.405332565307617,98365500,19.546141594251125,20.6077619517524,62.56624441662866,-0.40872305464273495,-0.5488440098705958
2018-04-19,20.005332946777344,20.067333221435547,19.23666763305664,19.405332565307617,91359000,19.62963093107407,20.584137284890637,62.13279680537106,-0.3433985256375962,-0.5077549130239959
2018-04-20,19.34933280944824,19.998666763305664,19.31666755676269,19.67799949645996,84418500,19.57866763623301,20.53571357997133,63.87214819975197,-0.3406354608690805,-0.47433102259301285
2018-04-23,18.891332626342773,19.441333770751957,18.82200050354004,19.41933250427246,73401000,19.453697634434786,20.471228052378052,56.19136826322128,-0.3711244080831406,-0.45368969969103845
2018-04-24,18.8973331451416,19.139333724975582,18.56399917602539,19.0,85279500,19.352540454563297,20.40950668346682,48.397787580894374,-0.3903037480408784,-0.44101250936100644
2018-04-25,18.71266746520996,19.01066780090332,18.483333587646484,18.899999618530277,60204000,19.23619991104451,20.342963969025373,36.48343532879826,-0.4156135558309053,-0.4359327186549863
2018-04-26,19.03199958801269,19.05266761779785,18.433332443237305,18.583332061767575,65340000,19.199072579584175,20.29155360114252,42.40325331316942,-0.40523305292623135,-0.42979278550923533
2018-04-27,19.60533332824707,19.631332397460938,18.92200088500977,19.024667739868164,65469000,19.272938170250157,20.264643002205446,52.45773691572074,-0.3467461149289264,-0.4131834513931736
2018-04-30,19.59333229064941,19.915332794189453,19.5,19.573999404907227,63423000,19.331191646686385,20.238317091948346,42.80574552379265,-0.29792884040972467,-0.39013252919648383
2018-05-01,19.994667053222656,20.05466651916504,19.54800033569336,19.567333221435547,69384000,19.451823538783888,20.228762188468906,49.34678715201271,-0.2242711788528311,-0.3569602591277533
2018-05-02,20.07666778564453,20.456666946411133,19.851999282836918,19.90466690063477,134556000,19.56543158366764,20.22279770208364,54.93096076263025,-0.1574650188774207,-0.3170612110776868
2018-05-03,18.96333312988281,19.202667236328125,18.34866714477539,18.586000442504883,260281500,19.455959137524943,20.17340693454635,40.326315884812296,-0.1921425581725167,-0.2920774804966528
2018-05-04,19.606000900268555,19.790666580200195,18.634666442871094,18.86666679382324,128541000,19.483239458023778,20.15115571751585,51.74250817038716,-0.16585496701200952,-0.26683297779972415
2018-05-07,20.184667587280277,20.3973331451416,19.67799949645996,19.833332061767575,130173000,19.610771845161324,20.152469908487003,58.58770510633515,-0.09720774571993829,-0.23290793138376698
2018-05-08,20.131332397460938,20.51666641235352,19.933332443237305,20.053333282470703,88950000,19.70541921830671,20.15164098648598,55.19650799629935,-0.04657118867362442,-0.1956405828417385
2018-05-09,20.456666946411133,20.46733283996582,20.003332138061523,20.027332305908203,85911000,19.842009714325695,20.163602788835988,54.17437431751345,0.019584666919076454,-0.1525955328895755
2018-05-10,20.334667205810547,20.86599922180176,20.27400016784668,20.5,84774000,19.931583803686575,20.170311197344795,60.11220141445816,0.06146081758431876,-0.10978426279479665
2018-05-11,20.070667266845703,20.59199905395508,19.93866729736328,20.51333236694336,70194000,19.95687170607914,20.166403592227184,62.605096665896006,0.0725095351671925,-0.07332550320239883
2018-05-14,19.46466636657715,20.32933235168457,19.441333770751957,20.221332550048828,109302000,19.86737982616969,20.13888448533895,55.3745018422981,0.031997666184576445,-0.052260869325003775
2018-05-15,18.94533348083496,19.13066673278809,18.700000762939453,19.000667572021484,142788000,19.69973503610883,20.092078563593695,52.072683947641885,-0.04153531226481988,-0.050115757912967
2018-05-16,19.09866714477539,19.253999710083008,18.770666122436523,18.92200088500977,85110000,19.590449964957294,20.053121253051803,50.61200219776605,-0.08644153800326038,-0.05738091393102568
2018-05-17,18.96933364868164,19.279333114624023,18.93133354187012,19.059999465942383,66309000,19.477519725634448,20.010619778370618,43.643405266727775,-0.13095659161204765,-0.07209604946723008
2018-05-18,18.454666137695312,18.976667404174805,18.26666641235352,18.976667404174805,108778500,19.29154634600915,19.949601988540213,39.65853481084477,-0.20539677304676474,-0.09875619418313702
2018-05-21,18.965999603271484,19.432666778564453,18.753332138061523,18.755332946777344,137739000,19.232356029147756,19.911029345980655,40.84056145671144,-0.22058801454598864,-0.12312255825570737
2018-05-22,18.333999633789062,19.200000762939453,18.22800064086914,19.18400001525879,134187000,19.0690185027189,19.84918504354177,35.86721874116377,-0.2803921128354716,-0.15457646917166024
2018-05-23,18.60466766357422,18.660667419433597,18.26666641235352,18.517332077026367,89776500,18.984591077419868,19.80038044040579,46.630777312806465,-0.3024600722208888,-0.18415318978150597
2018-05-24,18.523332595825195,18.74066734313965,18.326000213623047,18.559999465942383,62650500,18.900725898948107,19.750300132775177,38.63063701120935,-0.32279121307296776,-0.21188079443979835
2018-05-25,18.59000015258789,18.642667770385746,18.374000549316406,18.5086669921875,58126500,18.844230308700794,19.704798172767834,31.236301432887487,-0.3297234275820138,-0.23544932106824146
2018-05-29,18.917333602905277,19.100000381469727,18.40999984741211,18.567333221435547,84999000,18.85752181673797,19.67391720924381,36.580726475237796,-0.30528504772666665,-0.2494164663999265
2018-05-30,19.447999954223636,19.667333602905277,18.773332595825195,18.88599967956543,112345500,18.964881478099,19.66505770904694,39.33456384474586,-0.24032677852996542,-0.2475985288259343
2018-05-31,18.98200035095215,19.357999801635746,18.86199951171875,19.1473331451416,88795500,18.967994000435937,19.6382711459844,36.66711661899555,-0.22386853849688748,-0.24285253076012495
2018-06-01,19.454666137695312,19.46333312988281,18.922666549682617,19.05733299255371,81366000,19.056479843574003,19.631070949580906,44.16813353259116,-0.1707171647308101,-0.22842545755426197
2018-06-04,19.78266716003418,19.933332443237305,19.56999969482422,19.62266731262207,71967000,19.188513901112216,19.637015899010446,53.17788646647783,-0.10096353205251418,-0.20293307245391243
2018-06-05,19.408666610717773,19.85333251953125,19.11599922180176,19.84666633605957,89928000,19.228541666495044,19.628061024959756,54.76875877995786,-0.07499747013262592,-0.17734595198965514
2018-06-06,21.299999237060547,21.47800064086914,19.832000732421875,20.03333282470703,281509500,19.60517031568877,19.693627229355865,66.6868601812616,0.09707651974229847,-0.12246145764326441
2018-06-07,21.07266616821289,22.0,20.905332565307617,21.07666778564453,215179500,19.871987743420426,19.747707187742414,65.71057099042449,0.21265120694714668,-0.0554389247251822
2018-06-08,21.17733383178711,21.631999969482425,21.143333435058597,21.26666641235352,123078000,20.109323395850733,19.80377097770495,71.66347763692895,0.30912735718538187,0.01747433165693061
2018-06-11,22.13999938964844,22.310667037963867,21.5,21.500667572021484,197752500,20.47853721290486,19.895387778173323,73.56229624813379,0.45798509937025855,0.10557648519959621
2018-06-12,22.851333618164062,23.6646671295166,22.53333282470703,22.979999542236328,335211000,20.909954741133806,20.011307222878845,83.14418461452338,0.6261369429651218,0.20968857675270136
2018-06-13,22.985332489013672,23.14666748046875,22.65333366394043,23.11400032043457,142047000,21.287296149839236,20.127935664688057,82.79922060918608,0.761433745245796,0.3200376104513203
2018-06-14,23.847999572753903,23.916667938232425,23.106666564941406,23.17533302307129,164715000,21.752878590369175,20.273820523827894,85.69130562521235,0.927574953197162,0.44154507900048867
2018-06-15,23.87800025939941,24.31133270263672,23.416667938232425,23.589332580566406,162724500,22.13926434837467,20.415160905615014,85.62062280055963,1.0495651286954804,0.563149088939487
2018-06-18,24.722000122070312,24.915332794189453,23.63333320617676,23.69333267211914,181098000,22.608852670864785,20.584056561162278,86.55638670730569,1.2005082452255174,0.6906209201966931
2018-06-19,23.503332138061523,24.666667938232425,23.083332061767575,24.3439998626709,191428500,22.771485301264192,20.698537956334796,73.50281039474635,1.2078718364295362,0.7940711034432617
2018-06-20,24.14800071716309,24.29199981689453,23.46666717529297,23.869333267211918,125755500,23.021760831427628,20.833811005779044,79.3322636359344,1.2513026639230702,0.8855174155392236
2018-06-21,23.167333602905277,24.41399955749512,23.084667205810547,24.13333320617676,119506500,23.048228608059926,20.925321695862426,69.93056427304847,1.1928399508342125,0.9469819225982214
2018-06-22,22.242000579833984,23.483333587646484,22.13333320617676,23.43600082397461,153991500,22.90164169383703,20.976956161900524,62.40666846919835,1.0596264734872953,0.9695108327760362
2018-06-25,22.200666427612305,22.564666748046875,21.833332061767575,22.007999420166016,103969500,22.77419164543253,21.024944799771575,64.57404666125844,0.9398841132976692,0.9635854888803629
2018-06-26,22.799999237060547,22.90333366394043,21.71999931335449,22.40333366394043,111787500,22.77888393481944,21.094554777704474,59.050679440832546,0.8831679684521241,0.9475019847947153
2018-06-27,22.96666717529297,23.38599967956543,22.63333320617676,23.0,125005500,22.81302634217826,21.167970950158924,61.51227649070347,0.8419630982645856,0.9263942074886893
2018-06-28,23.32866668701172,23.801332473754883,23.073999404907227,23.24399948120117,125970000,22.90677913214798,21.252704116310017,62.67975534387117,0.8289625131748188,0.9069078686259153
2018-06-29,22.86333274841309,23.59066772460937,22.827333450317383,23.55533218383789,97386000,22.898879789650728,21.315866023451314,54.52875554070525,0.7722093472684186,0.879968164354416
2018-07-02,22.33799934387207,24.318666458129883,21.989999771118164,24.00466728210449,281397000,22.79690152678188,21.355949683075657,46.70939776972399,0.6770375713696097,0.8393820457574548
2018-07-03,20.724000930786133,22.166000366210938,20.645999908447266,22.11666679382324,184239000,22.420010509328108,21.331167379064304,37.81610742807111,0.4660052516429509,0.764706686934554
2018-07-05,20.61066627502441,20.959333419799805,19.74799919128418,20.917333602905277,262146000,22.0910388303638,21.302912433807837,31.02533264736799,0.2863149972477075,0.6690283489971848
2018-07-06,20.59333229064941,20.80466651916504,20.13333320617676,20.32999992370605,132982500,21.818728550415727,21.275085761527116,30.719265686913815,0.140886417446616,0.563399962687071
2018-07-09,21.233999252319336,21.23466682434082,20.53333282470703,20.79933357238769,113952000,21.712414132580015,21.273474525871908,29.025025445698333,0.07644843970208726,0.46600965809007433
2018-07-10,21.49799919128418,21.845333099365234,21.280000686645508,21.63733291625977,142072500,21.67342959779895,21.282279414711603,36.376822410918344,0.0461514615039782,0.38203801877285515
2018-07-11,21.263999938964844,21.46266746520996,21.00466728210449,21.053333282470703,73261500,21.598987841647293,21.281562572525456,29.24980780594673,0.003221963169391273,0.3062748076521624
2018-07-12,21.11400032043457,21.548667907714844,20.851333618164062,21.428667068481445,85818000,21.510808292335888,21.27499150381601,33.22074824248803,-0.0424147582366885,0.23653689447439225
2018-07-13,21.257999420166016,21.30533218383789,20.61666679382324,21.038667678833008,88047000,21.464843042850454,21.274325147594443,40.7819032984312,-0.06619955755647666,0.17598960406821848
2018-07-16,20.67333221435547,21.01066780090332,20.416667938232425,20.78066635131836,117280500,21.320931983124094,21.250756797271347,37.0139366617983,-0.13072007990807677,0.11464766727295943
2018-07-17,21.512666702270508,21.64933204650879,20.56666755676269,20.58733367919922,104943000,21.355792841150716,21.261027773937982,39.48372589158033,-0.11282520146203012,0.06915309352596152
2018-07-18,21.59000015258789,21.700000762939453,21.083332061767575,21.666667938232425,84363000,21.398375988684744,21.2739286515321,38.58737519591065,-0.09135019010192025,0.03705243680038517
2018-07-19,21.34866714477539,21.56933212280273,20.93400001525879,21.088666915893555,88729500,21.389338017064862,21.276859572835757,33.25062635290293,-0.09273564689483038,0.011094820061342062
2018-07-20,20.905332565307617,21.54933357238769,20.78066635131836,21.415332794189453,77433000,21.30133702583627,21.262289886266025,33.37484671359783,-0.12813002369132676,-0.016750148689191703
2018-07-23,20.21333312988281,20.36666679382324,19.52400016784668,20.12266731262207,164893500,21.103518135662913,21.221154327192174,32.45624285964925,-0.20960272373737965,-0.05532066369882929
2018-07-24,19.82866668701172,20.514667510986328,19.503332138061523,20.294666290283203,143862000,20.871726963180876,21.166546968753725,40.72385153040356,-0.3017316183758574,-0.10460285463423491
2018-07-25,20.582666397094727,20.641332626342773,19.63333320617676,19.78266716003418,106131000,20.819170496619755,21.143649691433765,49.74390357934875,-0.3103257143010829,-0.14574742656760453
2018-07-26,20.44333267211914,20.71333312988281,20.24266624450684,20.32333374023437,69457500,20.75083634671055,21.116186278911623,48.65800180268673,-0.32463744598640787,-0.1815254304513652
2018-07-27,19.812000274658203,20.512666702270508,19.689332962036133,20.483333587646484,85549500,20.580138879064666,21.065041729725216,37.2565489199457,-0.38251346752038273,-0.22172303786516873
2018-07-30,19.344667434692383,19.739999771118164,19.07533264160156,19.726667404174805,102211500,20.355507707360612,20.99757607109648,31.381148116850085,-0.4607789135910494,-0.26953421301034486
2018-07-31,19.875999450683597,19.88800048828125,19.271333694458008,19.483333587646484,76153500,20.26832438796479,20.953592674217543,38.58551857626421,-0.4744614935549123,-0.3105196691192584
2018-08-01,20.05599975585937,20.200000762939453,19.53333282470703,19.86599922180176,151941000,20.229719909400167,20.91839295192899,41.342055735173766,-0.4654154963210715,-0.34149883455962105
2018-08-02,23.30266761779785,23.332666397094727,21.54400062561035,21.895999908447266,348225000,20.788437674563383,21.011893919217965,61.09704765396759,-0.1940308485750073,-0.3120052373626983
2018-08-03,23.211332321166992,23.666667938232425,22.8353328704834,23.187332153320312,204847500,21.228963973945856,21.098146405568908,64.55386187687344,0.013517622133836227,-0.2469006654633914
2018-08-06,22.79933357238769,23.665332794189453,22.788000106811523,23.03066635131836,128464500,21.514485719117097,21.164859627797096,57.75848346918475,0.1431067788021423,-0.16889917661028467
2018-08-07,25.30466651916504,25.83066749572754,22.61000061035156,22.922666549682617,463137000,22.203609500943994,21.327204996086035,67.32587035686458,0.4428615180566773,-0.04654703767689229
2018-08-08,24.689332962036133,25.50933265686035,24.474666595458984,24.606000900268555,368568000,22.65555922114256,21.459053151613492,65.05618288540555,0.6235788047323503,0.08747813080495623
2018-08-09,23.49666786193848,24.46733283996582,23.048667907714844,24.3700008392334,257757000,22.808488064923633,21.538959610841925,60.94006167507018,0.6629187358267821,0.20256625180932142
2018-08-10,23.69933319091797,24.0,23.06666755676269,23.600000381469727,173280000,22.97045990601351,21.623680143393926,65.35142330520748,0.7023530244851521,0.3025236063444876
2018-08-13,23.76066780090332,24.21266746520996,23.26799964904785,24.07533264160156,156958500,23.114134068720748,21.707483580943315,67.82304744135861,0.7301376010170628,0.3880464052790027
2018-08-14,23.176000595092773,23.946666717529297,23.13999938964844,23.89666748046875,104796000,23.125382528061113,21.76507248345898,61.938380174717,0.6969453684800584,0.44982619791921385
2018-08-15,22.57933235168457,22.965999603271484,22.142667770385746,22.79400062561035,136519500,23.02610067781083,21.79700424299724,59.435739128222124,0.6154001940155993,0.482940997138491
2018-08-16,22.36333274841309,22.818666458129883,22.25466728210449,22.660667419433597,90960000,22.905597417920333,21.81921320399394,61.69978170159402,0.5272676793563704,0.4918063335820669
2018-08-17,20.36666679382324,21.784666061401367,20.235332489013672,21.56666755676269,284379000,22.443973668084496,21.76225059967352,54.110137339532486,0.2929310440936064,0.4520312756843748
2018-08-20,20.562667846679688,20.56666755676269,19.21333312988281,19.446666717529297,261034500,22.10191806419271,21.715208138771803,52.83809760459932,0.12163113129117065,0.38595124680573395
2018-08-21,21.459999084472656,21.652666091918945,20.600000381469727,20.707332611083984,197583000,21.985205522425424,21.705199940563993,55.47809535830213,0.057617667223851754,0.32028453088935754
2018-08-22,21.44266700744629,21.59199905395508,20.97800064086914,21.391332626342773,89190000,21.88656215606558,21.694904531422125,40.297671423630895,0.00542544088724739,0.2573127128889355
2018-08-23,21.34000015258789,21.821332931518555,21.206666946411133,21.275999069213867,77209500,21.787187246342363,21.680986712644312,40.2500886927435,-0.043717681455056834,0.197106634020137
2018-08-24,21.521333694458008,21.59000015258789,21.293333053588867,21.3799991607666,54039000,21.738850236908846,21.67472580997034,43.177449047750954,-0.06725656677115666,0.1442339938618783
2018-08-27,21.284666061401367,21.496000289916992,20.58733367919922,21.200000762939453,196189500,21.656271295907484,21.659429349242146,21.67949549669636,-0.10381172608861533,0.09462484987177958
2018-08-28,20.790666580200195,21.2586669921875,20.746000289916992,21.227333068847656,114736500,21.49888862032434,21.625360221044424,22.056568652540903,-0.17067613458314312,0.041564652980795036
2018-08-29,20.333999633789062,20.790000915527344,20.246000289916992,20.684667587280277,111711000,21.28709062277247,21.574718629387352,24.65810621670353,-0.2575470243186828,-0.018257682479100534
2018-08-30,20.209999084472656,20.30666732788086,19.847999572753903,20.15066719055176,108250500,21.09125579762705,21.521200215861285,21.683619610972826,-0.3325650356031815,-0.08111915310391674
2018-08-31,20.11066627502441,20.35400009155273,19.906667709350582,20.13333320617676,80626500,20.912966793517477,21.465885159357878,20.56133769978551,-0.3954739006327408,-0.14399010260968154
2018-09-04,19.26333236694336,19.87933349609375,19.200000762939453,19.79599952697754,125257500,20.613033261413094,21.379510540047505,19.725562574879405,-0.5078482359799388,-0.216761729283733
2018-09-05,18.715999603271484,19.118667602539062,18.478666305541992,19.003332138061523,115812000,20.26811805084189,21.27505913076217,19.877320101853556,-0.6337652350094913,-0.3001624304288847
2018-09-06,18.729999542236328,19.411333084106445,18.59199905395508,18.98666763305664,112212000,19.988460140186334,21.175252872388608,20.749240597178854,-0.7240789543886166,-0.3849457352208311
2018-09-07,17.549333572387695,17.889999389648438,16.816667556762695,17.34000015258789,337378500,19.544982582404764,21.033059958663085,23.88778223973067,-0.8807701343529111,-0.4841106150472471
2018-09-10,19.03333282470703,19.068666458129883,18.06666755676269,18.21733283996582,214252500,19.451955353732448,20.954639286743237,38.557443116301904,-0.8751149061131045,-0.5623114732604186
2018-09-11,18.62933349609375,18.799999237060547,18.23666763305664,18.631332397460938,137550000,19.302387743252684,20.863450824364826,27.132701713902534,-0.8929392189643082,-0.6284370224011966
